date,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,lat_center,lon_center,cell_id
2025-06-01,16.0,82,10.2,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-02,15.9,74,10.43,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-03,16.2,75,6.67,0.2,32.5,-123.5,32.5000_-123.5000
2025-06-04,16.2,78,5.31,0.1,32.5,-123.5,32.5000_-123.5000
2025-06-05,15.6,77,5.14,0.2,32.5,-123.5,32.5000_-123.5000
2025-06-06,15.8,76,3.46,0.2,32.5,-123.5,32.5000_-123.5000
2025-06-07,16.0,76,2.91,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-08,16.5,75,5.21,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-09,16.5,76,8.5,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-10,16.0,85,9.17,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-11,16.1,83,10.2,0.4,32.5,-123.5,32.5000_-123.5000
2025-06-12,15.9,79,10.53,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-13,15.9,81,10.93,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-14,15.5,82,10.14,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-15,15.6,84,10.34,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-16,15.6,84,11.51,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-17,16.0,83,10.54,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-18,16.2,84,12.15,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-19,16.2,83,12.36,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-20,15.6,71,13.22,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-21,15.7,69,13.51,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-22,15.5,78,14.53,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-23,15.9,78,12.48,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-24,15.9,79,10.67,0.2,32.5,-123.5,32.5000_-123.5000
2025-06-25,15.7,78,7.97,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-26,15.6,85,10.42,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-27,15.4,84,10.51,0.1,32.5,-123.5,32.5000_-123.5000
2025-06-28,15.5,88,9.19,0.3,32.5,-123.5,32.5000_-123.5000
2025-06-29,15.5,87,7.6,0.9,32.5,-123.5,32.5000_-123.5000
2025-06-30,15.6,87,8.12,1.2,32.5,-123.5,32.5000_-123.5000
2025-07-01,16.0,87,7.72,0.3,32.5,-123.5,32.5000_-123.5000
2025-07-02,16.0,86,9.14,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-03,16.0,83,10.96,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-04,15.9,83,9.64,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-05,16.4,85,10.32,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-06,16.2,77,10.2,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-07,16.7,78,9.1,0.5,32.5,-123.5,32.5000_-123.5000
2025-07-08,17.7,81,5.33,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-09,17.8,81,8.6,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-10,16.6,84,10.78,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-11,16.7,87,10.76,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-12,16.6,88,8.6,0.4,32.5,-123.5,32.5000_-123.5000
2025-07-13,16.8,85,5.46,0.2,32.5,-123.5,32.5000_-123.5000
2025-07-14,16.8,87,5.28,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-15,16.8,91,5.59,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-16,15.8,84,7.46,0.6,32.5,-123.5,32.5000_-123.5000
2025-07-17,16.4,87,5.49,0.3,32.5,-123.5,32.5000_-123.5000
2025-07-18,16.6,84,5.21,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-19,16.8,83,8.35,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-20,17.1,81,9.39,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-21,17.2,84,7.67,0.3,32.5,-123.5,32.5000_-123.5000
2025-07-22,17.1,84,4.3,0.5,32.5,-123.5,32.5000_-123.5000
2025-07-23,17.4,82,3.81,0.6,32.5,-123.5,32.5000_-123.5000
2025-07-24,17.5,84,5.49,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-25,17.8,84,5.05,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-26,17.9,84,5.91,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-27,18.0,79,5.53,0.4,32.5,-123.5,32.5000_-123.5000
2025-07-28,18.1,85,6.85,0.1,32.5,-123.5,32.5000_-123.5000
2025-07-29,18.1,79,8.5,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-30,18.1,80,9.0,0.0,32.5,-123.5,32.5000_-123.5000
2025-07-31,18.4,79,9.64,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-01,18.4,84,10.35,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-02,18.4,85,9.9,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-03,18.1,85,11.55,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-04,18.5,87,11.84,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-05,18.5,88,10.12,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-06,18.9,82,9.03,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-07,18.9,86,10.72,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-08,18.9,81,10.56,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-09,19.4,80,7.58,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-10,19.8,78,4.92,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-11,20.1,78,6.33,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-12,19.8,82,7.92,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-13,19.9,81,8.77,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-14,19.9,81,9.25,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-15,19.5,82,9.79,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-16,19.2,85,9.87,0.3,32.5,-123.5,32.5000_-123.5000
2025-08-17,19.0,87,7.8,0.1,32.5,-123.5,32.5000_-123.5000
2025-08-18,19.0,87,6.78,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-19,19.1,86,7.09,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-20,19.0,87,10.05,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-21,20.1,83,10.38,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-22,20.1,82,10.5,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-23,19.5,80,10.02,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-24,19.8,77,9.17,0.3,32.5,-123.5,32.5000_-123.5000
2025-08-25,19.8,79,9.53,0.6,32.5,-123.5,32.5000_-123.5000
2025-08-26,20.0,71,6.88,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-27,20.2,77,3.52,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-28,20.4,75,4.45,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-29,19.8,83,6.11,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-30,19.7,81,9.14,0.0,32.5,-123.5,32.5000_-123.5000
2025-08-31,20.4,85,10.44,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-01,20.2,86,9.55,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-02,20.0,77,8.1,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-03,19.8,76,7.85,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-04,19.5,77,8.94,0.2,32.5,-123.5,32.5000_-123.5000
2025-09-05,19.5,76,9.37,0.1,32.5,-123.5,32.5000_-123.5000
2025-09-06,20.0,76,8.43,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-07,20.3,83,4.53,0.2,32.5,-123.5,32.5000_-123.5000
2025-09-08,20.5,86,4.64,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-09,20.8,85,7.35,0.3,32.5,-123.5,32.5000_-123.5000
2025-09-10,20.8,78,7.56,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-11,20.5,81,7.59,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-12,20.3,79,8.41,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-13,20.1,75,9.05,0.1,32.5,-123.5,32.5000_-123.5000
2025-09-14,20.4,72,9.35,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-15,20.5,81,9.59,0.1,32.5,-123.5,32.5000_-123.5000
2025-09-16,19.9,74,6.71,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-17,20.0,75,6.64,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-18,20.3,79,7.0,1.1,32.5,-123.5,32.5000_-123.5000
2025-09-19,20.2,77,5.95,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-20,20.2,77,3.87,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-21,19.9,78,5.27,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-22,20.4,75,7.81,0.2,32.5,-123.5,32.5000_-123.5000
2025-09-23,20.0,80,7.91,0.5,32.5,-123.5,32.5000_-123.5000
2025-09-24,20.5,75,6.33,0.2,32.5,-123.5,32.5000_-123.5000
2025-09-25,20.5,76,7.29,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-26,20.5,74,10.76,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-27,20.4,74,10.71,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-28,20.0,67,7.37,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-29,20.2,64,4.23,0.0,32.5,-123.5,32.5000_-123.5000
2025-09-30,20.8,69,5.15,0.0,32.5,-123.5,32.5000_-123.5000
2025-06-01,16.0,85,9.79,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-02,15.7,74,9.59,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-03,16.4,73,5.32,0.1,32.5,-122.5,32.5000_-122.5000
2025-06-04,16.5,77,5.76,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-05,15.6,74,5.88,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-06,16.2,69,3.58,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-07,16.4,71,3.57,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-08,16.6,75,6.05,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-09,16.5,75,8.86,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-10,16.3,83,9.64,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-11,16.3,82,10.98,0.1,32.5,-122.5,32.5000_-122.5000
2025-06-12,15.9,80,11.47,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-13,15.9,83,11.03,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-14,15.3,84,10.27,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-15,15.5,86,10.6,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-16,15.4,86,11.42,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-17,16.1,82,11.36,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-18,16.2,85,13.19,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-19,16.1,84,12.41,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-20,15.5,73,13.68,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-21,15.6,72,15.24,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-22,15.4,80,14.27,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-23,16.0,75,12.51,0.1,32.5,-122.5,32.5000_-122.5000
2025-06-24,15.9,80,11.11,0.6,32.5,-122.5,32.5000_-122.5000
2025-06-25,15.2,81,8.66,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-26,15.2,85,10.45,0.1,32.5,-122.5,32.5000_-122.5000
2025-06-27,15.5,86,10.74,0.1,32.5,-122.5,32.5000_-122.5000
2025-06-28,15.5,85,9.51,0.4,32.5,-122.5,32.5000_-122.5000
2025-06-29,15.9,85,5.88,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-30,16.0,85,6.36,0.3,32.5,-122.5,32.5000_-122.5000
2025-07-01,15.9,85,6.98,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-02,16.0,86,9.32,0.1,32.5,-122.5,32.5000_-122.5000
2025-07-03,16.0,83,11.65,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-04,15.9,83,9.54,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-05,15.9,81,9.88,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-06,16.1,78,11.61,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-07,16.4,79,10.67,0.2,32.5,-122.5,32.5000_-122.5000
2025-07-08,17.0,81,6.18,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-09,17.2,83,9.33,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-10,16.4,83,10.8,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-11,16.6,89,11.47,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-12,16.6,88,8.66,0.6,32.5,-122.5,32.5000_-122.5000
2025-07-13,16.6,85,5.55,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-14,16.3,87,5.81,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-15,16.5,88,5.42,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-16,16.4,87,6.17,0.5,32.5,-122.5,32.5000_-122.5000
2025-07-17,16.4,85,5.54,0.4,32.5,-122.5,32.5000_-122.5000
2025-07-18,16.7,86,5.72,0.2,32.5,-122.5,32.5000_-122.5000
2025-07-19,16.7,83,9.33,0.1,32.5,-122.5,32.5000_-122.5000
2025-07-20,17.0,82,10.16,0.2,32.5,-122.5,32.5000_-122.5000
2025-07-21,17.0,83,8.16,0.5,32.5,-122.5,32.5000_-122.5000
2025-07-22,17.2,87,5.84,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-23,17.4,80,4.84,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-24,17.5,87,5.83,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-25,17.5,85,6.95,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-26,17.9,86,7.93,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-27,18.0,80,6.78,0.1,32.5,-122.5,32.5000_-122.5000
2025-07-28,17.9,82,7.27,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-29,18.0,82,9.06,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-30,18.0,82,9.93,0.0,32.5,-122.5,32.5000_-122.5000
2025-07-31,18.0,81,9.93,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-01,18.0,83,11.21,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-02,17.9,85,10.83,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-03,17.8,87,12.11,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-04,18.0,87,11.3,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-05,18.1,86,11.53,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-06,18.4,86,9.93,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-07,18.4,88,11.35,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-08,18.5,82,11.23,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-09,18.8,80,7.98,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-10,19.4,81,4.55,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-11,19.5,80,7.99,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-12,19.2,83,8.84,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-13,19.4,83,8.84,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-14,19.5,82,9.93,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-15,19.5,83,10.68,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-16,19.1,85,10.49,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-17,19.0,86,8.56,0.1,32.5,-122.5,32.5000_-122.5000
2025-08-18,19.1,86,7.59,0.1,32.5,-122.5,32.5000_-122.5000
2025-08-19,19.0,82,8.07,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-20,19.0,85,10.97,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-21,20.1,85,10.54,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-22,20.1,84,10.53,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-23,19.5,82,10.43,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-24,19.5,79,9.22,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-25,19.6,79,9.81,0.4,32.5,-122.5,32.5000_-122.5000
2025-08-26,19.8,73,7.85,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-27,20.1,72,2.51,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-28,20.2,72,5.62,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-29,19.8,83,7.63,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-30,19.8,83,9.99,0.0,32.5,-122.5,32.5000_-122.5000
2025-08-31,20.0,85,8.63,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-01,20.1,83,7.83,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-02,19.8,78,7.98,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-03,19.8,77,8.11,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-04,19.6,78,9.37,0.2,32.5,-122.5,32.5000_-122.5000
2025-09-05,19.0,80,9.17,0.5,32.5,-122.5,32.5000_-122.5000
2025-09-06,19.5,78,8.5,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-07,19.7,87,6.0,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-08,20.1,84,5.83,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-09,20.4,84,6.9,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-10,20.6,81,7.7,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-11,20.3,81,7.98,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-12,20.2,77,8.82,0.1,32.5,-122.5,32.5000_-122.5000
2025-09-13,20.1,77,9.46,0.1,32.5,-122.5,32.5000_-122.5000
2025-09-14,20.4,74,10.2,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-15,20.4,84,10.25,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-16,19.9,77,6.75,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-17,20.0,76,6.74,11.0,32.5,-122.5,32.5000_-122.5000
2025-09-18,20.0,85,8.9,3.8,32.5,-122.5,32.5000_-122.5000
2025-09-19,20.6,81,5.88,0.1,32.5,-122.5,32.5000_-122.5000
2025-09-20,20.5,81,4.96,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-21,20.2,76,6.8,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-22,20.3,74,7.42,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-23,20.1,83,6.98,6.2,32.5,-122.5,32.5000_-122.5000
2025-09-24,20.5,77,6.66,0.8,32.5,-122.5,32.5000_-122.5000
2025-09-25,20.5,78,7.8,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-26,20.3,80,9.22,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-27,20.0,76,9.01,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-28,19.9,66,5.22,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-29,20.0,63,3.53,0.0,32.5,-122.5,32.5000_-122.5000
2025-09-30,20.5,67,5.08,0.0,32.5,-122.5,32.5000_-122.5000
2025-06-01,15.9,86,8.16,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-02,15.8,71,9.15,0.3,32.5,-121.5,32.5000_-121.5000
2025-06-03,16.0,68,5.09,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-04,16.2,76,5.06,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-05,16.5,76,5.32,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-06,16.9,74,3.48,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-07,17.0,74,4.03,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-08,17.2,73,6.85,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-09,16.5,76,9.06,0.1,32.5,-121.5,32.5000_-121.5000
2025-06-10,16.6,85,9.81,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-11,16.4,80,11.22,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-12,15.9,82,11.56,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-13,15.9,83,11.2,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-14,15.6,84,10.6,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-15,15.8,87,11.01,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-16,15.9,86,11.29,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-17,16.5,85,11.29,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-18,16.5,85,13.61,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-19,16.2,85,12.65,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-20,15.6,76,14.4,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-21,15.6,74,15.31,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-22,15.4,81,14.4,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-23,15.6,78,13.27,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-24,15.7,80,9.57,0.2,32.5,-121.5,32.5000_-121.5000
2025-06-25,15.3,82,9.05,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-26,15.6,84,10.08,0.2,32.5,-121.5,32.5000_-121.5000
2025-06-27,15.7,85,10.35,0.0,32.5,-121.5,32.5000_-121.5000
2025-06-28,15.6,85,7.73,0.6,32.5,-121.5,32.5000_-121.5000
2025-06-29,16.1,84,4.88,0.3,32.5,-121.5,32.5000_-121.5000
2025-06-30,16.1,84,5.79,0.2,32.5,-121.5,32.5000_-121.5000
2025-07-01,15.9,82,6.93,0.2,32.5,-121.5,32.5000_-121.5000
2025-07-02,16.3,86,8.24,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-03,16.5,82,10.31,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-04,16.4,83,9.75,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-05,16.2,84,10.16,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-06,15.9,79,11.39,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-07,16.5,80,10.01,0.3,32.5,-121.5,32.5000_-121.5000
2025-07-08,16.9,79,6.35,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-09,16.9,84,9.59,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-10,16.4,86,11.04,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-11,16.5,89,11.47,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-12,16.9,87,7.88,0.2,32.5,-121.5,32.5000_-121.5000
2025-07-13,16.9,85,4.64,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-14,16.6,88,5.61,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-15,16.7,84,5.88,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-16,17.0,83,3.11,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-17,16.5,85,5.1,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-18,16.9,85,5.86,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-19,17.0,82,8.38,0.1,32.5,-121.5,32.5000_-121.5000
2025-07-20,17.0,83,10.61,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-21,17.3,84,8.1,0.4,32.5,-121.5,32.5000_-121.5000
2025-07-22,17.2,83,6.74,0.1,32.5,-121.5,32.5000_-121.5000
2025-07-23,17.2,84,6.66,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-24,17.4,83,6.02,0.1,32.5,-121.5,32.5000_-121.5000
2025-07-25,17.6,83,8.43,0.1,32.5,-121.5,32.5000_-121.5000
2025-07-26,18.0,83,8.53,0.4,32.5,-121.5,32.5000_-121.5000
2025-07-27,17.9,81,7.19,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-28,18.0,81,7.77,0.2,32.5,-121.5,32.5000_-121.5000
2025-07-29,18.0,83,9.38,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-30,17.6,83,9.78,0.0,32.5,-121.5,32.5000_-121.5000
2025-07-31,17.8,83,9.73,0.1,32.5,-121.5,32.5000_-121.5000
2025-08-01,17.9,83,10.47,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-02,17.6,85,11.05,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-03,17.5,87,11.57,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-04,17.9,84,11.41,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-05,17.9,87,12.54,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-06,18.1,87,9.92,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-07,18.1,88,12.16,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-08,18.1,82,11.73,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-09,18.4,80,8.58,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-10,19.0,81,5.68,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-11,19.0,83,8.35,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-12,18.5,84,8.78,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-13,18.9,85,9.17,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-14,18.8,84,9.98,0.1,32.5,-121.5,32.5000_-121.5000
2025-08-15,18.6,87,9.87,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-16,18.5,89,9.18,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-17,18.5,89,8.85,0.3,32.5,-121.5,32.5000_-121.5000
2025-08-18,18.2,87,8.4,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-19,18.5,84,8.88,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-20,19.0,86,11.17,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-21,19.5,82,10.32,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-22,19.5,85,9.24,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-23,19.2,85,10.39,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-24,19.5,81,8.87,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-25,19.6,78,9.7,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-26,20.0,70,7.26,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-27,20.1,70,2.86,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-28,19.5,82,6.19,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-29,19.7,83,8.37,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-30,19.6,83,9.5,0.0,32.5,-121.5,32.5000_-121.5000
2025-08-31,20.0,86,7.91,0.0,32.5,-121.5,32.5000_-121.5000
2025-09-01,20.1,89,6.68,0.0,32.5,-121.5,32.5000_-121.5000
2025-09-02,20.0,80,8.15,0.0,32.5,-121.5,32.5000_-121.5000
2025-09-03,19.9,81,10.08,0.0,32.5,-121.5,32.5000_-121.5000
2025-09-04,19.5,81,9.89,0.1,32.5,-121.5,32.5000_-121.5000
